,Index,Team,Season,Date,Against,Score,Type,PS,WPS,Diff,W,Bias,Home,Away,FWStreak,UWStreak
184,Atlanta_01/31/96,Atlanta,1995,1/31/96,Phoenix,84-120,Regular Season,-4.5,0,-36,0,-40.5,Atlanta,Phoenix,1,-1
185,Atlanta_02/01/14,Atlanta,2013,2/1/14,Minnesota,        120-113,Regular Season,-3,1,7,1,4,Atlanta,Minnesota,1,-3
186,Atlanta_02/01/92,Detroit,1991,2/1/92,@ Atlanta,89-80,Regular Season,-3,1,9,1,6,Atlanta,Detroit,3,2
187,Atlanta_02/01/95,Atlanta,1994,2/1/95,Golden State,111-99,Regular Season,-7.5,1,12,1,4.5,Atlanta,Golden State,-1,-2
188,Atlanta_02/02/01,Miami,2000,2/2/01,@ Atlanta,91-80,Regular Season,-2.5,1,11,1,8.5,Atlanta,Miami,2,1
189,Atlanta_02/02/02,L.A. Clippers,2001,2/2/02,@ Atlanta,94-101,Regular Season,-4,0,-7,0,-11,Atlanta,L.A. Clippers,-3,-1
190,Atlanta_02/02/03,Atlanta,2002,2/2/03,Orlando,97-89,Regular Season,-2.5,1,8,1,5.5,Atlanta,Orlando,1,3
191,Atlanta_02/02/04,Atlanta,2003,2/2/04,L.A. Clippers,95-101,Regular Season,-3.5,0,-6,0,-9.5,Atlanta,L.A. Clippers,2,-5
192,Atlanta_02/02/07,Toronto,2006,2/2/07,@ Atlanta,        103-91,Regular Season,-1,1,12,1,11,Atlanta,Toronto,2,-2
193,Atlanta_02/02/08,Atlanta,2007,2/2/08,Brooklyn,        104-92,Regular Season,-7,1,12,1,5,Atlanta,Brooklyn,-3,-2
194,Atlanta_02/02/11,Atlanta,2010,2/2/11,Toronto,        100-87,Regular Season,-10,1,13,1,3,Atlanta,Toronto,-1,-1
195,Atlanta_02/02/12,Atlanta,2011,2/2/12,Memphis,        77-96,Regular Season,-4.5,0,-19,0,-23.5,Atlanta,Memphis,1,1
196,Atlanta_02/02/13,Atlanta,2012,2/2/13,Chicago,        76-93,Regular Season,-7,0,-17,0,-24,Atlanta,Chicago,-1,2
197,Atlanta_02/02/93,Oklahoma City,1992,2/2/93,@ Atlanta,109-118,Regular Season,-2,0,-9,0,-11,Atlanta,Oklahoma City,-3,-3
198,Atlanta_02/02/94,Atlanta,1993,2/2/94,Orlando,118-99,Regular Season,-5,1,19,1,14,Atlanta,Orlando,1,1
199,Atlanta_02/03/06,Atlanta,2005,2/3/06,Orlando,        96-94,Regular Season,-1,1,2,1,1,Atlanta,Orlando,-3,-2
200,Atlanta_02/03/10,Atlanta,2009,2/3/10,L.A. Clippers,        103-97,Regular Season,-9.5,0,6,1,-3.5,Atlanta,L.A. Clippers,1,2
201,Atlanta_02/03/92,Atlanta,1991,2/3/92,Oklahoma City,110-112,Regular Season,-4,0,-2,0,-6,Atlanta,Oklahoma City,2,3
202,Atlanta_02/03/95,Oklahoma City,1994,2/3/95,@ Atlanta,121-98,Regular Season,-5,1,23,1,18,Atlanta,Oklahoma City,4,-2
203,Atlanta_02/04/00,Portland,1999,2/4/00,@ Atlanta,97-90,Regular Season,-5,1,7,1,2,Atlanta,Portland,4,-4
204,Atlanta_02/04/04,Minnesota,2003,2/4/04,@ Atlanta,89-97,Regular Season,-4.5,0,-8,0,-12.5,Atlanta,Minnesota,1,-5
205,Atlanta_02/04/08,Atlanta,2007,2/4/08,Philadelphia,        96-91,Regular Season,-5,0,5,1,0,Atlanta,Philadelphia,1,2
206,Atlanta_02/04/11,Atlanta,2010,2/4/11,L.A. Clippers,        101-100,Regular Season,-7.5,0,1,1,-6.5,Atlanta,L.A. Clippers,3,-1
207,Atlanta_02/04/12,Atlanta,2011,2/4/12,Philadelphia,        87-98,Regular Season,-3,0,-11,0,-14,Atlanta,Philadelphia,4,1
208,Atlanta_02/04/14,Indiana,2013,2/4/14,@ Atlanta,        89-85,Regular Season,-3,1,4,1,1,Atlanta,Indiana,1,-1
209,Atlanta_02/04/94,Atlanta,1993,2/4/94,New York,114-102,Regular Season,-3.5,1,12,1,8.5,Atlanta,New York,-2,4
210,Atlanta_02/04/96,Atlanta,1995,2/4/96,New Orleans,106-104,Regular Season,-5,0,2,1,-3,Atlanta,New Orleans,-1,-1
211,Atlanta_02/05/01,Dallas,2000,2/5/01,@ Atlanta,91-81,Regular Season,-4.5,1,10,1,5.5,Atlanta,Dallas,1,3
212,Atlanta_02/05/05,Indiana,2004,2/5/05,@ Atlanta,        84-79,Regular Season,-4,1,5,1,1,Atlanta,Indiana,-4,1
213,Atlanta_02/05/07,L.A. Lakers,2006,2/5/07,@ Atlanta,        90-83,Regular Season,-5,1,7,1,2,Atlanta,L.A. Lakers,-1,-1
214,Atlanta_02/05/10,Atlanta,2009,2/5/10,Chicago,        91-81,Regular Season,-8,1,10,1,2,Atlanta,Chicago,-2,-4
215,Atlanta_02/05/91,Atlanta,1990,2/5/91,Cleveland,118-114,Regular Season,-11,0,4,1,-7,Atlanta,Cleveland,-2,-2
216,Atlanta_02/05/99,Atlanta,1998,2/5/99,Cleveland,100-83,Regular Season,-4.5,1,17,1,12.5,Atlanta,Cleveland,1,-2
217,Atlanta_02/06/08,L.A. Lakers,2007,2/6/08,@ Atlanta,        95-98,Regular Season,-3.5,0,-3,0,-6.5,Atlanta,L.A. Lakers,-1,1
218,Atlanta_02/06/12,Atlanta,2011,2/6/12,Phoenix,        90-99,Regular Season,-8,0,-9,0,-17,Atlanta,Phoenix,3,1
219,Atlanta_02/06/13,Memphis,2012,2/6/13,@ Atlanta,        92-103,Regular Season,-2,0,-11,0,-13,Atlanta,Memphis,-4,-1
220,Atlanta_02/06/92,Atlanta,1991,2/6/92,Orlando,123-112,Regular Season,-10.5,1,11,1,0.5,Atlanta,Orlando,1,-4
221,Atlanta_02/06/93,Cleveland,1992,2/6/93,@ Atlanta,120-109,Regular Season,-2.5,1,11,1,8.5,Atlanta,Cleveland,-1,2
222,Atlanta_02/06/99,Atlanta,1998,2/6/99,Brooklyn,111-106,Regular Season,-6,0,5,1,-1,Atlanta,Brooklyn,1,-1
223,Atlanta_02/07/04,Houston,2003,2/7/04,@ Atlanta,86-77,Regular Season,-3.5,1,9,1,5.5,Atlanta,Houston,2,-1
224,Atlanta_02/07/05,L.A. Lakers,2004,2/7/05,@ Atlanta,        108-114,Regular Season,-3,0,-6,0,-9,Atlanta,L.A. Lakers,4,-2
225,Atlanta_02/07/06,Detroit,2005,2/7/06,@ Atlanta,        98-99,Regular Season,-10,0,-1,0,-11,Atlanta,Detroit,-1,1
226,Atlanta_02/07/07,Brooklyn,2006,2/7/07,@ Atlanta,        87-85,Regular Season,-1,1,2,1,1,Atlanta,Brooklyn,1,2
227,Atlanta_02/07/09,Atlanta,2008,2/7/09,L.A. Clippers,        97-121,Regular Season,-7,0,-24,0,-31,Atlanta,L.A. Clippers,-1,-1
228,Atlanta_02/07/91,Atlanta,1990,2/7/91,New Orleans,127-114,Regular Season,-14,0,13,1,-1,Atlanta,New Orleans,-2,1
229,Atlanta_02/07/94,Atlanta,1993,2/7/94,Detroit,141-97,Regular Season,-13,1,44,1,31,Atlanta,Detroit,1,-2
230,Atlanta_02/08/08,Atlanta,2007,2/8/08,Cleveland,        95-100,Regular Season,-3.5,0,-5,0,-8.5,Atlanta,Cleveland,-4,2
231,Atlanta_02/08/11,Atlanta,2010,2/8/11,Philadelphia,        83-117,Regular Season,-3.5,0,-34,0,-37.5,Atlanta,Philadelphia,-5,-2
232,Atlanta_02/08/12,Atlanta,2011,2/8/12,Indiana,        97-87,Regular Season,-3.5,1,10,1,6.5,Atlanta,Indiana,-6,-2
233,Atlanta_02/08/13,Atlanta,2012,2/8/13,New Orleans,        100-111,Regular Season,-5,0,-11,0,-16,Atlanta,New Orleans,1,-2
234,Atlanta_02/08/14,Atlanta,2013,2/8/14,Memphis,        76-79,Regular Season,-1.5,0,-3,0,-4.5,Atlanta,Memphis,-1,3
235,Atlanta_02/08/95,Atlanta,1994,2/8/95,Brooklyn,111-88,Regular Season,-8,1,23,1,15,Atlanta,Brooklyn,-2,-4
236,Atlanta_02/08/96,Atlanta,1995,2/8/96,Washington,98-92,Regular Season,-5.5,1,6,1,0.5,Atlanta,Washington,1,-2
237,Atlanta_02/09/00,Atlanta,1999,2/9/00,Houston,116-100,Regular Season,-4.5,1,16,1,11.5,Atlanta,Houston,2,2
238,Atlanta_02/09/04,Dallas,2003,2/9/04,@ Atlanta,96-102,Regular Season,-6,0,-6,0,-12,Atlanta,Dallas,-1,3
239,Atlanta_02/10/09,Atlanta,2008,2/10/09,Washington,        111-90,Regular Season,-9,1,21,1,12,Atlanta,Washington,-2,-1
240,Atlanta_02/10/10,Atlanta,2009,2/10/10,Miami,        76-94,Regular Season,-6.5,0,-18,0,-24.5,Atlanta,Miami,1,-4
241,Atlanta_02/10/94,Atlanta,1993,2/10/94,Miami,114-98,Regular Season,-7.5,1,16,1,8.5,Atlanta,Miami,1,4
242,Atlanta_02/11/03,Atlanta,2002,2/11/03,Golden State,113-116,Regular Season,-2.5,0,-3,0,-5.5,Atlanta,Golden State,3,-2
243,Atlanta_02/11/92,Atlanta,1991,2/11/92,New Orleans,108-113,Regular Season,-8,0,-5,0,-13,Atlanta,New Orleans,-1,2
244,Atlanta_02/11/99,Atlanta,1998,2/11/99,New Orleans,100-88,Regular Season,-14,0,12,1,-2,Atlanta,New Orleans,-3,-2
245,Atlanta_02/12/02,Brooklyn,2001,2/12/02,@ Atlanta,103-105,Regular Season,-7,0,-2,0,-9,Atlanta,Brooklyn,-1,1
246,Atlanta_02/12/08,Detroit,2007,2/12/08,@ Atlanta,        94-90,Regular Season,-5,0,4,1,-1,Atlanta,Detroit,1,-4
247,Atlanta_02/12/11,Atlanta,2010,2/12/11,Charlotte,        86-88,Regular Season,-7.5,0,-2,0,-9.5,Atlanta,Charlotte,-5,2
248,Atlanta_02/12/12,Miami,2011,2/12/12,@ Atlanta,        107-87,Regular Season,-4,1,20,1,16,Atlanta,Miami,1,-6
249,Atlanta_02/12/97,Atlanta,1996,2/12/97,Toronto,106-84,Regular Season,-12,1,22,1,10,Atlanta,Toronto,-9,2
250,Atlanta_02/14/01,Milwaukee,2000,2/14/01,@ Atlanta,102-98,Regular Season,-5.5,0,4,1,-1.5,Atlanta,Milwaukee,-1,-1
251,Atlanta_02/14/97,Chicago,1996,2/14/97,@ Atlanta,89-88,Regular Season,-6.5,0,1,1,-5.5,Atlanta,Chicago,3,-1
252,Atlanta_02/14/98,Atlanta,1997,2/14/98,Indiana,92-96,Regular Season,-2,0,-4,0,-6,Atlanta,Indiana,-2,-2
253,Atlanta_02/15/00,Atlanta,1999,2/15/00,Brooklyn,103-86,Regular Season,-5,1,17,1,12,Atlanta,Brooklyn,-4,1
254,Atlanta_02/15/05,Denver,2004,2/15/05,@ Atlanta,        100-96,Regular Season,-5.5,0,4,1,-1.5,Atlanta,Denver,-1,2
255,Atlanta_02/16/03,Indiana,2002,2/16/03,@ Atlanta,86-99,Regular Season,-3.5,0,-13,0,-16.5,Atlanta,Indiana,2,1
256,Atlanta_02/16/91,Atlanta,1990,2/16/91,Oklahoma City,122-113,Regular Season,-8.5,1,9,1,0.5,Atlanta,Oklahoma City,-2,1
257,Atlanta_02/16/98,Orlando,1997,2/16/98,@ Atlanta,85-81,Regular Season,,,4,1,,Atlanta,Orlando,-1,1
258,Atlanta_02/18/98,Atlanta,1997,2/18/98,Brooklyn,114-104,Regular Season,-3.5,1,10,1,6.5,Atlanta,Brooklyn,1,-1
259,Atlanta_02/19/14,Atlanta,2013,2/19/14,Washington,        97-114,Regular Season,-1,0,-17,0,-18,Atlanta,Washington,-3,-1
260,Atlanta_02/19/92,Atlanta,1991,2/19/92,Washington,102-103,Regular Season,-7,0,-1,0,-8,Atlanta,Washington,1,-1
261,Atlanta_02/19/97,Atlanta,1996,2/19/97,Indiana,100-87,Regular Season,-7,1,13,1,6,Atlanta,Indiana,-2,3
262,Atlanta_02/19/99,Atlanta,1998,2/19/99,Orlando,94-99,Regular Season,-4.5,0,-5,0,-9.5,Atlanta,Orlando,1,1
263,Atlanta_02/20/13,Miami,2012,2/20/13,@ Atlanta,        103-90,Regular Season,-5.5,1,13,1,7.5,Atlanta,Miami,-1,-9
264,Atlanta_02/20/98,Atlanta,1997,2/20/98,Memphis,115-92,Regular Season,-13,1,23,1,10,Atlanta,Memphis,-12,1
265,Atlanta_02/21/07,San Antonio,2006,2/21/07,@ Atlanta,        103-96,Regular Season,-8,0,7,1,-1,Atlanta,San Antonio,2,-3
266,Atlanta_02/21/92,Chicago,1991,2/21/92,@ Atlanta,103-88,Regular Season,-8,1,15,1,7,Atlanta,Chicago,1,-6
267,Atlanta_02/21/95,Atlanta,1994,2/21/95,Chicago,88-105,Regular Season,-2.5,0,-17,0,-19.5,Atlanta,Chicago,-7,3
268,Atlanta_02/21/97,Atlanta,1996,2/21/97,Houston,76-74,Regular Season,-7.5,0,2,1,-5.5,Atlanta,Houston,-8,-3
269,Atlanta_02/22/06,Atlanta,2005,2/22/06,Oklahoma City,        109-114,Regular Season,-4.5,0,-5,0,-9.5,Atlanta,Oklahoma City,-2,8
270,Atlanta_02/22/13,Atlanta,2012,2/22/13,Sacramento,        122-108,Regular Season,-8,1,14,1,6,Atlanta,Sacramento,-2,1
271,Atlanta_02/22/14,Atlanta,2013,2/22/14,New York,        107-98,Regular Season,-1.5,1,9,1,7.5,Atlanta,New York,1,-1
272,Atlanta_02/22/91,Atlanta,1990,2/22/91,L.A. Lakers,111-102,Regular Season,-1,1,9,1,8,Atlanta,L.A. Lakers,2,8
273,Atlanta_02/22/92,Atlanta,1991,2/22/92,Brooklyn,119-107,Regular Season,-5,1,12,1,7,Atlanta,Brooklyn,3,-5
274,Atlanta_02/22/96,Chicago,1995,2/22/96,@ Atlanta,96-91,Regular Season,-7,0,5,1,-2,Atlanta,Chicago,4,4
275,Atlanta_02/22/97,Atlanta,1996,2/22/97,New Orleans,92-93,Regular Season,-6.5,0,-1,0,-7.5,Atlanta,New Orleans,-1,3
276,Atlanta_02/22/99,Atlanta,1998,2/22/99,Chicago,68-77,Regular Season,-10.5,0,-9,0,-19.5,Atlanta,Chicago,-2,6
277,Atlanta_02/23/07,Houston,2006,2/23/07,@ Atlanta,        99-105,Regular Season,-4.5,0,-6,0,-10.5,Atlanta,Houston,-1,-3
278,Atlanta_02/23/12,Orlando,2011,2/23/12,@ Atlanta,        78-83,Regular Season,-4,0,-5,0,-9,Atlanta,Orlando,-2,-3
279,Atlanta_02/23/91,Atlanta,1990,2/23/91,Dallas,122-107,Regular Season,-6.5,1,15,1,8.5,Atlanta,Dallas,2,5
280,Atlanta_02/23/93,Atlanta,1992,2/23/93,Washington,109-94,Regular Season,-7,1,15,1,8,Atlanta,Washington,3,-2
281,Atlanta_02/23/94,Atlanta,1993,2/23/94,Oklahoma City,99-92,Regular Season,-2.5,1,7,1,4.5,Atlanta,Oklahoma City,4,1
282,Atlanta_02/23/95,Atlanta,1994,2/23/95,Dallas,110-92,Regular Season,-7.5,1,18,1,10.5,Atlanta,Dallas,5,-1
283,Atlanta_02/24/04,Atlanta,2003,2/24/04,Philadelphia,86-75,Regular Season,-2.5,1,11,1,8.5,Atlanta,Philadelphia,1,-5
284,Atlanta_02/24/10,Atlanta,2009,2/24/10,Minnesota,        98-92,Regular Season,-12,0,6,1,-6,Atlanta,Minnesota,3,-4
285,Atlanta_02/24/92,Atlanta,1991,2/24/92,Denver,117-95,Regular Season,-7,1,22,1,15,Atlanta,Denver,4,-1
286,Atlanta_02/24/97,Atlanta,1996,2/24/97,Golden State,106-100,Regular Season,-12,0,6,1,-6,Atlanta,Golden State,7,5
287,Atlanta_02/25/06,Milwaukee,2005,2/25/06,@ Atlanta,        99-89,Regular Season,-1.5,1,10,1,8.5,Atlanta,Milwaukee,-1,-2
288,Atlanta_02/25/07,Phoenix,2006,2/25/07,@ Atlanta,        115-106,Regular Season,-8.5,1,9,1,0.5,Atlanta,Phoenix,3,-3
289,Atlanta_02/25/14,Chicago,2013,2/25/14,@ Atlanta,        107-103,Regular Season,-2.5,1,4,1,1.5,Atlanta,Chicago,-4,2
290,Atlanta_02/25/91,Atlanta,1990,2/25/91,Sacramento,96-88,Regular Season,-16.5,0,8,1,-8.5,Atlanta,Sacramento,-1,-3
291,Atlanta_02/25/94,Atlanta,1993,2/25/94,Milwaukee,111-100,Regular Season,-13.5,0,11,1,-2.5,Atlanta,Milwaukee,1,-1
292,Atlanta_02/26/10,Atlanta,2009,2/26/10,Dallas,        103-111,Regular Season,-3,0,-8,0,-11,Atlanta,Dallas,-4,1
293,Atlanta_02/26/93,Atlanta,1992,2/26/93,Boston,99-110,Regular Season,-4,0,-11,0,-15,Atlanta,Boston,-6,1
294,Atlanta_02/27/02,Oklahoma City,2001,2/27/02,@ Atlanta,98-81,Regular Season,-1.5,1,17,1,15.5,Atlanta,Oklahoma City,-1,2
295,Atlanta_02/27/06,Brooklyn,2005,2/27/06,@ Atlanta,        102-104,Regular Season,-2,0,-2,0,-4,Atlanta,Brooklyn,1,-3
296,Atlanta_02/27/08,Atlanta,2007,2/27/08,Sacramento,        123-117,Regular Season,-5,1,6,1,1,Atlanta,Sacramento,1,2
297,Atlanta_02/27/09,Atlanta,2008,2/27/09,Miami,        91-83,Regular Season,-5.5,1,8,1,2.5,Atlanta,Miami,2,2
298,Atlanta_02/27/95,Atlanta,1994,2/27/95,Sacramento,118-99,Regular Season,-5.5,1,19,1,13.5,Atlanta,Sacramento,-2,2
299,Atlanta_02/28/01,Toronto,2000,2/28/01,@ Atlanta,95-88,Regular Season,-6,1,7,1,1,Atlanta,Toronto,1,-1
300,Atlanta_02/28/04,Orlando,2003,2/28/04,@ Atlanta,104-99,Regular Season,-1,1,5,1,4,Atlanta,Orlando,-1,1
301,Atlanta_02/28/10,Atlanta,2009,2/28/10,Milwaukee,        106-102,Regular Season,-8.5,0,4,1,-4.5,Atlanta,Milwaukee,-2,1
302,Atlanta_02/28/91,Portland,1990,2/28/91,@ Atlanta,109-117,Regular Season,-2.5,0,-8,0,-10.5,Atlanta,Portland,-1,-1
303,Atlanta_02/28/92,Atlanta,1991,2/28/92,Boston,102-90,Regular Season,-2,1,12,1,10,Atlanta,Boston,1,4
304,Atlanta_02/28/96,Atlanta,1995,2/28/96,Portland,90-88,Regular Season,-8.5,0,2,1,-6.5,Atlanta,Portland,2,-1
305,Atlanta_02/28/97,Atlanta,1996,2/28/97,L.A. Lakers,86-75,Regular Season,-8.5,1,11,1,2.5,Atlanta,L.A. Lakers,3,2
306,Atlanta_02/29/08,Atlanta,2007,2/29/08,New York,        99-93,Regular Season,-6.5,0,6,1,-0.5,Atlanta,New York,4,-2
307,Atlanta_02/29/12,Atlanta,2011,2/29/12,Golden State,        82-85,Regular Season,-7,0,-3,0,-10,Atlanta,Golden State,5,1
308,Atlanta_03/01/00,Atlanta,1999,3/1/00,Washington,83-102,Regular Season,-6,0,-19,0,-25,Atlanta,Washington,1,2
309,Atlanta_03/01/09,Cleveland,2008,3/1/09,@ Atlanta,        88-87,Regular Season,-4,0,1,1,-3,Atlanta,Cleveland,-5,1
310,Atlanta_03/01/94,Atlanta,1993,3/1/94,Minnesota,102-99,Regular Season,-13,0,3,1,-10,Atlanta,Minnesota,-2,1
311,Atlanta_03/01/96,Atlanta,1995,3/1/96,Cleveland,74-68,Regular Season,,,6,1,,Atlanta,Cleveland,1,-4
312,Atlanta_03/02/01,New Orleans,2000,3/2/01,@ Atlanta,105-99,Regular Season,-5.5,1,6,1,0.5,Atlanta,New Orleans,-1,5
313,Atlanta_03/02/02,Atlanta,2001,3/2/02,Cleveland,84-81,Regular Season,-2.5,1,3,1,0.5,Atlanta,Cleveland,-1,-1
314,Atlanta_03/02/04,L.A. Lakers,2003,3/2/04,@ Atlanta,        93-94,Regular Season,-8.5,0,-1,0,-9.5,Atlanta,L.A. Lakers,-1,-1
315,Atlanta_03/02/11,Chicago,2010,3/2/11,@ Atlanta,        80-83,Regular Season,-4.5,0,-3,0,-7.5,Atlanta,Chicago,-1,1
316,Atlanta_03/02/12,Atlanta,2011,3/2/12,Milwaukee,        99-94,Regular Season,-4,1,5,1,1,Atlanta,Milwaukee,2,-1
317,Atlanta_03/02/99,Atlanta,1998,3/2/99,Washington,77-97,Regular Season,-5.5,0,-20,0,-25.5,Atlanta,Washington,-5,1
318,Atlanta_03/03/00,Atlanta,1999,3/3/00,New York,83-70,Regular Season,0,1,13,1,13,Atlanta,New York,3,5
319,Atlanta_03/03/06,Sacramento,2005,3/3/06,@ Atlanta,        102-93,Regular Season,-4,1,9,1,5,Atlanta,Sacramento,1,-2
320,Atlanta_03/03/07,Atlanta,2006,3/3/07,New York,        100-104,Regular Season,-6.5,0,-4,0,-10.5,Atlanta,New York,-3,-1
321,Atlanta_03/03/10,Atlanta,2009,3/3/10,Philadelphia,        112-93,Regular Season,-8.5,1,19,1,10.5,Atlanta,Philadelphia,-4,2
322,Atlanta_03/03/12,Oklahoma City,2011,3/3/12,@ Atlanta,        90-97,Regular Season,-6,0,-7,0,-13,Atlanta,Oklahoma City,-3,1
323,Atlanta_03/03/95,Atlanta,1994,3/3/95,Detroit,94-78,Regular Season,-8,1,16,1,8,Atlanta,Detroit,2,-1
324,Atlanta_03/04/00,Oklahoma City,1999,3/4/00,@ Atlanta,93-81,Regular Season,-2.5,1,12,1,9.5,Atlanta,Oklahoma City,7,-1
325,Atlanta_03/04/02,Atlanta,2001,3/4/02,Memphis,95-76,Regular Season,-9,1,19,1,10,Atlanta,Memphis,-2,-2
326,Atlanta_03/04/03,Atlanta,2002,3/4/03,Denver,92-86,Regular Season,-8,0,6,1,-2,Atlanta,Denver,1,-1
327,Atlanta_03/04/08,Atlanta,2007,3/4/08,Golden State,        118-135,Regular Season,-2,0,-17,0,-19,Atlanta,Golden State,-1,-1
328,Atlanta_03/04/11,Atlanta,2010,3/4/11,Oklahoma City,        104-111,Regular Season,-2.5,0,-7,0,-9.5,Atlanta,Oklahoma City,-3,1
329,Atlanta_03/04/97,Atlanta,1996,3/4/97,Cleveland,93-88,Regular Season,-6,0,5,1,-1,Atlanta,Cleveland,-8,-1
330,Atlanta_03/04/99,Atlanta,1998,3/4/99,Toronto,77-86,Regular Season,-10.5,0,-9,0,-19.5,Atlanta,Toronto,1,-2
331,Atlanta_03/05/01,Utah,2000,3/5/01,@ Atlanta,109-102,Regular Season,-8.5,0,7,1,-1.5,Atlanta,Utah,3,-1
332,Atlanta_03/05/05,Philadelphia,2004,3/5/05,@ Atlanta,        98-97,Regular Season,-6,0,1,1,-5,Atlanta,Philadelphia,1,-1
333,Atlanta_03/05/10,Atlanta,2009,3/5/10,Golden State,        127-122,Regular Season,-13,0,5,1,-8,Atlanta,Golden State,-4,-1
334,Atlanta_03/05/91,Atlanta,1990,3/5/91,Denver,139-127,Regular Season,-17,0,12,1,-5,Atlanta,Denver,-1,3
335,Atlanta_03/05/94,Atlanta,1993,3/5/94,Indiana,90-88,Regular Season,-7.5,0,2,1,-5.5,Atlanta,Indiana,1,1
336,Atlanta_03/06/11,Atlanta,2010,3/6/11,New York,        79-92,Regular Season,-3.5,0,-13,0,-16.5,Atlanta,New York,-4,-2
337,Atlanta_03/06/13,Atlanta,2012,3/6/13,Philadelphia,        107-96,Regular Season,-8.5,1,11,1,2.5,Atlanta,Philadelphia,1,4
338,Atlanta_03/06/92,Atlanta,1991,3/6/92,Indiana,113-115,Regular Season,-2.5,0,-2,0,-4.5,Atlanta,Indiana,2,-11
339,Atlanta_03/06/93,Atlanta,1992,3/6/93,Utah,139-118,Regular Season,-1.5,1,21,1,19.5,Atlanta,Utah,-1,2
340,Atlanta_03/06/98,Atlanta,1997,3/6/98,Denver,115-94,Regular Season,-18.5,1,21,1,2.5,Atlanta,Denver,2,-1
341,Atlanta_03/07/01,Houston,2000,3/7/01,@ Atlanta,104-98,Regular Season,-6,0,6,1,0,Atlanta,Houston,-1,-1
342,Atlanta_03/07/06,Golden State,2005,3/7/06,@ Atlanta,        106-113,Regular Season,-1.5,0,-7,0,-8.5,Atlanta,Golden State,-4,-2
343,Atlanta_03/07/07,Washington,2006,3/7/07,@ Atlanta,        97-100,Regular Season,-3.5,0,-3,0,-6.5,Atlanta,Washington,-4,1
344,Atlanta_03/07/09,Atlanta,2008,3/7/09,Detroit,        87-83,Regular Season,-2.5,1,4,1,1.5,Atlanta,Detroit,-1,1
345,Atlanta_03/07/91,Atlanta,1990,3/7/91,Phoenix,104-106,Regular Season,-2,0,-2,0,-4,Atlanta,Phoenix,-2,-2
346,Atlanta_03/07/92,Cleveland,1991,3/7/92,@ Atlanta,110-94,Regular Season,-3.5,1,16,1,12.5,Atlanta,Cleveland,-2,-3
347,Atlanta_03/07/97,Atlanta,1996,3/7/97,Milwaukee,90-80,Regular Season,-9,1,10,1,1,Atlanta,Milwaukee,1,-4
348,Atlanta_03/08/03,Atlanta,2002,3/8/03,Toronto,98-107,Regular Season,-3,0,-9,0,-12,Atlanta,Toronto,2,3
349,Atlanta_03/08/04,Cleveland,2003,3/8/04,@ Atlanta,        108-102,Regular Season,-4,1,6,1,2,Atlanta,Cleveland,-1,-1
350,Atlanta_03/08/08,Atlanta,2007,3/8/08,Miami,        97-94,Regular Season,-8.5,0,3,1,-5.5,Atlanta,Miami,-3,1
351,Atlanta_03/08/11,L.A. Lakers,2010,3/8/11,@ Atlanta,        101-87,Regular Season,-4.5,1,14,1,9.5,Atlanta,L.A. Lakers,1,-1
352,Atlanta_03/08/93,Atlanta,1992,3/8/93,L.A. Clippers,121-113,Regular Season,-5.5,1,8,1,2.5,Atlanta,L.A. Clippers,1,1
353,Atlanta_03/08/95,Atlanta,1994,3/8/95,Denver,99-88,Regular Season,-8,1,11,1,3,Atlanta,Denver,-1,-6
354,Atlanta_03/08/96,Atlanta,1995,3/8/96,Milwaukee,94-91,Regular Season,-8.5,0,3,1,-5.5,Atlanta,Milwaukee,1,-1
355,Atlanta_03/08/98,Atlanta,1997,3/8/98,Cleveland,101-96,Regular Season,-4,1,5,1,1,Atlanta,Cleveland,2,-1
356,Atlanta_03/09/00,San Antonio,1999,3/9/00,@ Atlanta,105-79,Regular Season,-5.5,1,26,1,20.5,Atlanta,San Antonio,6,4
357,Atlanta_03/09/02,Philadelphia,2001,3/9/02,@ Atlanta,112-91,Regular Season,-2.5,1,21,1,18.5,Atlanta,Philadelphia,1,-2
358,Atlanta_03/09/07,Memphis,2006,3/9/07,@ Atlanta,        105-106,Regular Season,-1.5,0,-1,0,-2.5,Atlanta,Memphis,2,-4
359,Atlanta_03/09/09,New Orleans,2008,3/9/09,@ Atlanta,        79-89,Regular Season,-1.5,0,-10,0,-11.5,Atlanta,New Orleans,-3,1
360,Atlanta_03/09/13,Atlanta,2012,3/9/13,Brooklyn,        80-93,Regular Season,-3.5,0,-13,0,-16.5,Atlanta,Brooklyn,-1,2
361,Atlanta_03/09/94,Atlanta,1993,3/9/94,New York,83-90,Regular Season,-2.5,0,-7,0,-9.5,Atlanta,New York,1,3
362,Atlanta_03/10/01,Atlanta,2000,3/10/01,Chicago,93-90,Regular Season,-4,0,3,1,-1,Atlanta,Chicago,-1,-1
363,Atlanta_03/10/03,Atlanta,2002,3/10/03,L.A. Clippers,95-86,Regular Season,-5.5,1,9,1,3.5,Atlanta,L.A. Clippers,1,1
364,Atlanta_03/10/07,Minnesota,2006,3/10/07,@ Atlanta,        93-99,Regular Season,-2.5,0,-6,0,-8.5,Atlanta,Minnesota,-3,-1
365,Atlanta_03/10/91,Atlanta,1990,3/10/91,Chicago,87-122,Regular Season,-1.5,0,-35,0,-36.5,Atlanta,Chicago,1,-1
